Date,URL
"2020-11-02, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2020-11-2
"2020-11-03, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2020-11-3
"2020-11-04, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2020-11-4
"2020-11-05, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2020-11-5
"2020-11-06, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2020-11-6
"2020-11-07, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2020-11-7
"2020-11-08, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2020-11-8
"2020-11-09, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2020-11-9
"2021-02-24, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2021-2-24
"2021-02-25, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2021-2-25
"2021-02-26, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2021-2-26
"2021-02-27, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2021-2-27
"2021-02-28, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2021-2-28
"2021-03-01, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2021-3-1
"2021-03-02, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2021-3-2
"2021-03-03, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2021-3-3
"2021-03-04, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2021-3-4
"2021-03-05, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2021-3-5
"2021-03-06, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2021-3-6
"2021-03-07, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2021-3-7
"2021-04-03, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2021-4-3
"2022-04-06, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-6
"2022-04-07, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-7
"2022-04-08, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-8
"2022-04-09, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-9
"2022-04-10, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-10
"2022-04-11, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-11
"2022-04-12, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-12
"2022-04-13, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-13
"2022-04-14, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-14
"2022-04-15, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-15
"2022-04-16, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-16
"2022-04-17, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-17
"2022-04-18, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-18
"2022-04-19, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-19
"2022-04-20, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2022-4-20
